Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN03,OUT049,1800.8264375756853
NCW30,OUT046,1800.8264375756853
FDY24,OUT027,1800.8264375756853
FDJ26,OUT019,1800.8264375756853
FDM15,OUT049,1800.8264375756853
NCW54,OUT027,1800.8264375756853
FDA23,OUT045,1800.8264375756853
FDA39,OUT019,1800.8264375756853
FDZ12,OUT017,1800.8264375756853
NCB42,OUT046,1800.8264375756853
FDL16,OUT046,1800.8264375756853
FDO24,OUT019,1800.8264375756853
NCP42,OUT046,1800.8264375756853
FDR19,OUT018,1800.8264375756853
DRL01,OUT045,1800.8264375756853
FDV37,OUT046,1800.8264375756853
FDI41,OUT010,1800.8264375756853
FDF58,OUT049,1800.8264375756853
NCF43,OUT018,1800.8264375756853
FDN02,OUT049,1800.8264375756853
NCP41,OUT035,1800.8264375756853
NCY17,OUT027,1800.8264375756853
FDL58,OUT027,1800.8264375756853
NCA30,OUT027,1800.8264375756853
FDE46,OUT018,1800.8264375756853
FDY38,OUT035,1800.8264375756853
NCH29,OUT027,1800.8264375756853
FDO20,OUT045,1800.8264375756853
FDP44,OUT018,1800.8264375756853
FDM02,OUT027,1800.8264375756853
FDJ14,OUT027,1800.8264375756853
FDH04,OUT010,1800.8264375756853
DRK23,OUT046,1800.8264375756853
NCW05,OUT046,1800.8264375756853
FDF12,OUT049,1800.8264375756853
FDL51,OUT019,1800.8264375756853
FDN03,OUT018,1800.8264375756853
DRJ37,OUT049,1800.8264375756853
FDM12,OUT019,1800.8264375756853
FDA16,OUT045,1800.8264375756853
NCB07,OUT017,1800.8264375756853
NCI17,OUT019,1800.8264375756853
FDR51,OUT046,1800.8264375756853
FDJ55,OUT045,1800.8264375756853
NCZ17,OUT013,1800.8264375756853
FDU25,OUT013,1800.8264375756853
NCG18,OUT045,1800.8264375756853
DRM11,OUT017,1800.8264375756853
FDH16,OUT035,1800.8264375756853
FDZ04,OUT018,1800.8264375756853
NCX53,OUT035,1800.8264375756853
FDX38,OUT027,1800.8264375756853
FDX09,OUT046,1800.8264375756853
NCW05,OUT018,1800.8264375756853
NCS41,OUT017,1800.8264375756853
FDI26,OUT046,1800.8264375756853
NCZ41,OUT027,1800.8264375756853
NCK06,OUT046,1800.8264375756853
FDX23,OUT027,1800.8264375756853
NCA42,OUT046,1800.8264375756853
FDC20,OUT049,1800.8264375756853
DRC49,OUT018,1800.8264375756853
FDX01,OUT013,1800.8264375756853
FDC08,OUT045,1800.8264375756853
FDC02,OUT017,1800.8264375756853
FDK10,OUT045,1800.8264375756853
DRC24,OUT013,1800.8264375756853
FDW16,OUT019,1800.8264375756853
NCU06,OUT018,1800.8264375756853
DRA59,OUT045,1800.8264375756853
FDR24,OUT019,1800.8264375756853
DRL35,OUT018,1800.8264375756853
FDA49,OUT013,1800.8264375756853
NCC55,OUT046,1800.8264375756853
DRD24,OUT019,1800.8264375756853
NCE55,OUT049,1800.8264375756853
FDT33,OUT045,1800.8264375756853
NCT53,OUT013,1800.8264375756853
FDS26,OUT046,1800.8264375756853
FDL22,OUT018,1800.8264375756853
FDP44,OUT017,1800.8264375756853
FDC52,OUT018,1800.8264375756853
FDI53,OUT010,1800.8264375756853
FDZ23,OUT046,1800.8264375756853
NCT18,OUT013,1800.8264375756853
FDR13,OUT046,1800.8264375756853
FDB09,OUT010,1800.8264375756853
FDZ60,OUT013,1800.8264375756853
FDB11,OUT046,1800.8264375756853
FDC10,OUT018,1800.8264375756853
FDW56,OUT035,1800.8264375756853
FDK14,OUT027,1800.8264375756853
DRE27,OUT027,1800.8264375756853
FDA38,OUT017,1800.8264375756853
FDT11,OUT045,1800.8264375756853
FDP15,OUT035,1800.8264375756853
FDV27,OUT035,1800.8264375756853
FDS36,OUT027,1800.8264375756853
FDY40,OUT027,1800.8264375756853
NCF19,OUT049,1800.8264375756853
FDF53,OUT045,1800.8264375756853
FDS14,OUT027,1800.8264375756853
FDE56,OUT046,1800.8264375756853
FDZ19,OUT035,1800.8264375756853
FDZ46,OUT013,1800.8264375756853
FDR16,OUT046,1800.8264375756853
FDG29,OUT018,1800.8264375756853
NCE30,OUT017,1800.8264375756853
FDZ40,OUT046,1800.8264375756853
FDG58,OUT018,1800.8264375756853
DRH03,OUT013,1800.8264375756853
FDZ47,OUT045,1800.8264375756853
FDV04,OUT018,1800.8264375756853
FDZ10,OUT018,1800.8264375756853
FDG46,OUT017,1800.8264375756853
NCF07,OUT045,1800.8264375756853
FDY44,OUT035,1800.8264375756853
FDB21,OUT013,1800.8264375756853
FDS20,OUT035,1800.8264375756853
FDS49,OUT049,1800.8264375756853
FDX55,OUT027,1800.8264375756853
NCQ02,OUT018,1800.8264375756853
FDR25,OUT013,1800.8264375756853
DRG39,OUT045,1800.8264375756853
FDB46,OUT046,1800.8264375756853
NCC30,OUT018,1800.8264375756853
FDE58,OUT035,1800.8264375756853
FDC05,OUT019,1800.8264375756853
FDY15,OUT046,1800.8264375756853
FDG14,OUT046,1800.8264375756853
FDL08,OUT049,1800.8264375756853
FDQ47,OUT013,1800.8264375756853
FDN12,OUT035,1800.8264375756853
FDW10,OUT013,1800.8264375756853
FDD02,OUT035,1800.8264375756853
FDX35,OUT010,1800.8264375756853
FDT35,OUT046,1800.8264375756853
DRN47,OUT019,1800.8264375756853
FDB11,OUT010,1800.8264375756853
FDN20,OUT045,1800.8264375756853
FDB59,OUT035,1800.8264375756853
FDJ58,OUT045,1800.8264375756853
FDU60,OUT046,1800.8264375756853
FDS03,OUT049,1800.8264375756853
FDU40,OUT019,1800.8264375756853
DRH15,OUT049,1800.8264375756853
FDD04,OUT027,1800.8264375756853
FDQ01,OUT046,1800.8264375756853
FDF28,OUT035,1800.8264375756853
FDD22,OUT010,1800.8264375756853
FDY19,OUT046,1800.8264375756853
FDN33,OUT035,1800.8264375756853
FDV36,OUT035,1800.8264375756853
FDW01,OUT010,1800.8264375756853
FDJ28,OUT049,1800.8264375756853
FDB17,OUT035,1800.8264375756853
FDM40,OUT049,1800.8264375756853
FDV46,OUT045,1800.8264375756853
FDQ44,OUT049,1800.8264375756853
NCD42,OUT046,1800.8264375756853
DRH37,OUT046,1800.8264375756853
FDR10,OUT018,1800.8264375756853
NCD06,OUT027,1800.8264375756853
FDI53,OUT046,1800.8264375756853
FDG16,OUT035,1800.8264375756853
DRB25,OUT046,1800.8264375756853
FDY09,OUT046,1800.8264375756853
FDX48,OUT045,1800.8264375756853
FDC03,OUT010,1800.8264375756853
FDT47,OUT035,1800.8264375756853
FDW44,OUT027,1800.8264375756853
FDT24,OUT017,1800.8264375756853
FDT12,OUT019,1800.8264375756853
NCS38,OUT035,1800.8264375756853
FDO39,OUT035,1800.8264375756853
FDA13,OUT046,1800.8264375756853
FDO48,OUT035,1800.8264375756853
DRJ01,OUT017,1800.8264375756853
FDD53,OUT018,1800.8264375756853
NCT05,OUT049,1800.8264375756853
FDQ51,OUT045,1800.8264375756853
FDU60,OUT013,1800.8264375756853
FDC59,OUT046,1800.8264375756853
FDP36,OUT035,1800.8264375756853
NCM19,OUT017,1800.8264375756853
FDL16,OUT035,1800.8264375756853
FDE50,OUT018,1800.8264375756853
NCR18,OUT013,1800.8264375756853
NCD30,OUT035,1800.8264375756853
FDH31,OUT013,1800.8264375756853
FDD56,OUT019,1800.8264375756853
FDC47,OUT049,1800.8264375756853
FDZ21,OUT045,1800.8264375756853
FDM01,OUT049,1800.8264375756853
FDF24,OUT013,1800.8264375756853
FDW23,OUT017,1800.8264375756853
FDY52,OUT018,1800.8264375756853
DRH37,OUT027,1800.8264375756853
DRO47,OUT027,1800.8264375756853
FDR25,OUT049,1800.8264375756853
FDQ24,OUT027,1800.8264375756853
DRJ51,OUT018,1800.8264375756853
NCU06,OUT035,1800.8264375756853
NCV18,OUT018,1800.8264375756853
NCC06,OUT027,1800.8264375756853
FDZ01,OUT018,1800.8264375756853
FDT14,OUT017,1800.8264375756853
FDD11,OUT019,1800.8264375756853
FDN09,OUT017,1800.8264375756853
NCO18,OUT010,1800.8264375756853
FDZ50,OUT045,1800.8264375756853
FDS44,OUT013,1800.8264375756853
FDI36,OUT045,1800.8264375756853
FDA26,OUT010,1800.8264375756853
NCY53,OUT049,1800.8264375756853
FDF32,OUT049,1800.8264375756853
FDF59,OUT010,1800.8264375756853
FDB20,OUT046,1800.8264375756853
DRH11,OUT035,1800.8264375756853
FDT03,OUT049,1800.8264375756853
NCH06,OUT035,1800.8264375756853
FDR55,OUT049,1800.8264375756853
FDI10,OUT035,1800.8264375756853
FDZ12,OUT045,1800.8264375756853
FDM12,OUT049,1800.8264375756853
DRB25,OUT045,1800.8264375756853
NCS41,OUT013,1800.8264375756853
NCT53,OUT049,1800.8264375756853
NCD55,OUT013,1800.8264375756853
FDY08,OUT049,1800.8264375756853
NCP55,OUT049,1800.8264375756853
FDA33,OUT013,1800.8264375756853
FDQ33,OUT013,1800.8264375756853
FDE45,OUT027,1800.8264375756853
FDT26,OUT013,1800.8264375756853
NCV53,OUT049,1800.8264375756853
FDK60,OUT027,1800.8264375756853
NCJ29,OUT046,1800.8264375756853
FDI15,OUT045,1800.8264375756853
FDX21,OUT013,1800.8264375756853
FDV49,OUT019,1800.8264375756853
DRO59,OUT046,1800.8264375756853
FDZ14,OUT045,1800.8264375756853
FDP32,OUT027,1800.8264375756853
FDC33,OUT017,1800.8264375756853
FDT14,OUT010,1800.8264375756853
NCN54,OUT027,1800.8264375756853
FDR57,OUT027,1800.8264375756853
DRK12,OUT046,1800.8264375756853
FDX52,OUT049,1800.8264375756853
FDX08,OUT010,1800.8264375756853
FDP10,OUT010,1800.8264375756853
NCP50,OUT045,1800.8264375756853
NCL06,OUT013,1800.8264375756853
FDP25,OUT013,1800.8264375756853
FDE53,OUT013,1800.8264375756853
FDL27,OUT017,1800.8264375756853
FDC35,OUT049,1800.8264375756853
DRJ47,OUT010,1800.8264375756853
FDD16,OUT018,1800.8264375756853
NCN42,OUT049,1800.8264375756853
FDC38,OUT027,1800.8264375756853
NCO07,OUT045,1800.8264375756853
FDQ20,OUT049,1800.8264375756853
FDI32,OUT046,1800.8264375756853
FDN20,OUT010,1800.8264375756853
DRJ51,OUT027,1800.8264375756853
FDU08,OUT045,1800.8264375756853
DRN37,OUT019,1800.8264375756853
FDD05,OUT010,1800.8264375756853
FDW15,OUT046,1800.8264375756853
FDI52,OUT046,1800.8264375756853
DRM11,OUT049,1800.8264375756853
NCO06,OUT045,1800.8264375756853
FDU38,OUT049,1800.8264375756853
FDU59,OUT018,1800.8264375756853
FDJ10,OUT046,1800.8264375756853
FDM13,OUT049,1800.8264375756853
NCJ30,OUT019,1800.8264375756853
FDM45,OUT018,1800.8264375756853
FDP36,OUT045,1800.8264375756853
NCD30,OUT010,1800.8264375756853
FDN48,OUT017,1800.8264375756853
FDY32,OUT049,1800.8264375756853
FDU47,OUT046,1800.8264375756853
FDF17,OUT019,1800.8264375756853
FDP34,OUT017,1800.8264375756853
FDA47,OUT049,1800.8264375756853
DRD27,OUT027,1800.8264375756853
FDW38,OUT045,1800.8264375756853
FDZ15,OUT019,1800.8264375756853
FDZ03,OUT027,1800.8264375756853
NCN19,OUT049,1800.8264375756853
FDG02,OUT035,1800.8264375756853
FDS31,OUT035,1800.8264375756853
FDW43,OUT019,1800.8264375756853
FDZ47,OUT010,1800.8264375756853
FDO57,OUT017,1800.8264375756853
NCL07,OUT013,1800.8264375756853
NCV42,OUT013,1800.8264375756853
FDP40,OUT017,1800.8264375756853
FDP48,OUT019,1800.8264375756853
FDH21,OUT017,1800.8264375756853
NCP02,OUT049,1800.8264375756853
FDK24,OUT049,1800.8264375756853
FDC41,OUT045,1800.8264375756853
FDF08,OUT017,1800.8264375756853
FDO49,OUT017,1800.8264375756853
FDS56,OUT027,1800.8264375756853
FDX46,OUT018,1800.8264375756853
FDQ07,OUT013,1800.8264375756853
FDC32,OUT010,1800.8264375756853
FDT21,OUT019,1800.8264375756853
FDG58,OUT045,1800.8264375756853
FDW14,OUT049,1800.8264375756853
DRA12,OUT027,1800.8264375756853
FDV27,OUT013,1800.8264375756853
DRD25,OUT013,1800.8264375756853
DRF48,OUT027,1800.8264375756853
FDX24,OUT017,1800.8264375756853
DRJ51,OUT046,1800.8264375756853
FDE45,OUT045,1800.8264375756853
FDE14,OUT046,1800.8264375756853
FDG53,OUT045,1800.8264375756853
FDT08,OUT046,1800.8264375756853
DRC27,OUT027,1800.8264375756853
FDG20,OUT035,1800.8264375756853
FDC21,OUT046,1800.8264375756853
FDV31,OUT018,1800.8264375756853
FDB58,OUT045,1800.8264375756853
FDV23,OUT046,1800.8264375756853
FDA25,OUT019,1800.8264375756853
FDC15,OUT046,1800.8264375756853
FDU47,OUT049,1800.8264375756853
FDE23,OUT013,1800.8264375756853
FDS08,OUT013,1800.8264375756853
FDW03,OUT027,1800.8264375756853
FDJ60,OUT018,1800.8264375756853
FDM34,OUT017,1800.8264375756853
FDW33,OUT013,1800.8264375756853
FDZ40,OUT013,1800.8264375756853
FDE33,OUT018,1800.8264375756853
NCC06,OUT010,1800.8264375756853
FDU11,OUT046,1800.8264375756853
FDL44,OUT017,1800.8264375756853
NCZ29,OUT017,1800.8264375756853
FDG28,OUT010,1800.8264375756853
FDL12,OUT018,1800.8264375756853
FDD52,OUT017,1800.8264375756853
FDO15,OUT013,1800.8264375756853
NCN29,OUT027,1800.8264375756853
FDW36,OUT013,1800.8264375756853
FDB21,OUT046,1800.8264375756853
FDZ28,OUT013,1800.8264375756853
FDY10,OUT035,1800.8264375756853
DRG39,OUT017,1800.8264375756853
FDN28,OUT013,1800.8264375756853
FDV15,OUT035,1800.8264375756853
DRI13,OUT035,1800.8264375756853
FDH20,OUT046,1800.8264375756853
FDY51,OUT013,1800.8264375756853
FDE16,OUT013,1800.8264375756853
FDX40,OUT018,1800.8264375756853
FDC48,OUT018,1800.8264375756853
FDS14,OUT046,1800.8264375756853
FDX56,OUT017,1800.8264375756853
FDI10,OUT046,1800.8264375756853
FDI14,OUT013,1800.8264375756853
DRM48,OUT013,1800.8264375756853
NCH07,OUT027,1800.8264375756853
FDY26,OUT013,1800.8264375756853
FDD02,OUT027,1800.8264375756853
FDM12,OUT046,1800.8264375756853
DRF01,OUT010,1800.8264375756853
FDV36,OUT046,1800.8264375756853
DRI59,OUT013,1800.8264375756853
FDV03,OUT018,1800.8264375756853
FDO39,OUT017,1800.8264375756853
NCB07,OUT018,1800.8264375756853
FDH38,OUT027,1800.8264375756853
FDZ13,OUT035,1800.8264375756853
NCZ30,OUT046,1800.8264375756853
NCA06,OUT035,1800.8264375756853
FDB04,OUT049,1800.8264375756853
FDN50,OUT013,1800.8264375756853
NCG06,OUT049,1800.8264375756853
NCY17,OUT018,1800.8264375756853
FDC23,OUT046,1800.8264375756853
FDK33,OUT049,1800.8264375756853
FDR03,OUT049,1800.8264375756853
FDZ07,OUT045,1800.8264375756853
FDO38,OUT013,1800.8264375756853
FDS59,OUT046,1800.8264375756853
DRM11,OUT019,1800.8264375756853
FDX52,OUT027,1800.8264375756853
DRJ35,OUT018,1800.8264375756853
NCP53,OUT046,1800.8264375756853
FDW15,OUT019,1800.8264375756853
DRI47,OUT045,1800.8264375756853
DRZ11,OUT035,1800.8264375756853
FDS02,OUT013,1800.8264375756853
DRD49,OUT018,1800.8264375756853
FDW38,OUT049,1800.8264375756853
FDR21,OUT019,1800.8264375756853
FDE40,OUT013,1800.8264375756853
FDI02,OUT045,1800.8264375756853
FDQ04,OUT045,1800.8264375756853
FDY14,OUT017,1800.8264375756853
NCT54,OUT046,1800.8264375756853
DRD25,OUT017,1800.8264375756853
DRE01,OUT045,1800.8264375756853
FDJ12,OUT010,1800.8264375756853
NCZ05,OUT049,1800.8264375756853
DRB25,OUT019,1800.8264375756853
NCC31,OUT045,1800.8264375756853
FDM16,OUT045,1800.8264375756853
DRG11,OUT049,1800.8264375756853
FDV24,OUT027,1800.8264375756853
FDV43,OUT046,1800.8264375756853
FDG05,OUT018,1800.8264375756853
FDV23,OUT010,1800.8264375756853
FDI58,OUT018,1800.8264375756853
FDQ11,OUT017,1800.8264375756853
FDC05,OUT027,1800.8264375756853
FDF40,OUT013,1800.8264375756853
FDU02,OUT018,1800.8264375756853
FDT32,OUT013,1800.8264375756853
NCF06,OUT017,1800.8264375756853
FDT46,OUT013,1800.8264375756853
FDR58,OUT010,1800.8264375756853
FDY04,OUT046,1800.8264375756853
FDT58,OUT045,1800.8264375756853
FDE46,OUT049,1800.8264375756853
DRH11,OUT017,1800.8264375756853
DRI51,OUT046,1800.8264375756853
FDC35,OUT017,1800.8264375756853
FDP45,OUT035,1800.8264375756853
FDC45,OUT017,1800.8264375756853
FDU01,OUT045,1800.8264375756853
FDJ53,OUT010,1800.8264375756853
FDJ46,OUT017,1800.8264375756853
FDX07,OUT013,1800.8264375756853
NCI30,OUT049,1800.8264375756853
FDE47,OUT027,1800.8264375756853
FDV48,OUT045,1800.8264375756853
FDN16,OUT019,1800.8264375756853
FDM52,OUT013,1800.8264375756853
FDA32,OUT027,1800.8264375756853
FDH05,OUT017,1800.8264375756853
FDW25,OUT010,1800.8264375756853
FDQ09,OUT046,1800.8264375756853
NCM17,OUT010,1800.8264375756853
DRM59,OUT046,1800.8264375756853
FDV47,OUT027,1800.8264375756853
DRE15,OUT035,1800.8264375756853
FDS25,OUT010,1800.8264375756853
NCZ05,OUT018,1800.8264375756853
NCV05,OUT019,1800.8264375756853
DRM37,OUT046,1800.8264375756853
FDV58,OUT027,1800.8264375756853
FDN22,OUT027,1800.8264375756853
NCO06,OUT049,1800.8264375756853
FDT56,OUT019,1800.8264375756853
FDM02,OUT013,1800.8264375756853
FDA09,OUT046,1800.8264375756853
NCC06,OUT035,1800.8264375756853
NCL54,OUT049,1800.8264375756853
NCB55,OUT017,1800.8264375756853
FDB12,OUT017,1800.8264375756853
NCA54,OUT049,1800.8264375756853
NCS38,OUT049,1800.8264375756853
FDC02,OUT049,1800.8264375756853
FDK44,OUT019,1800.8264375756853
FDE16,OUT035,1800.8264375756853
NCS05,OUT035,1800.8264375756853
FDZ59,OUT045,1800.8264375756853
FDI20,OUT017,1800.8264375756853
FDQ14,OUT046,1800.8264375756853
FDF53,OUT017,1800.8264375756853
FDW25,OUT017,1800.8264375756853
NCQ43,OUT010,1800.8264375756853
FDX52,OUT013,1800.8264375756853
FDE28,OUT045,1800.8264375756853
FDN15,OUT017,1800.8264375756853
FDO28,OUT017,1800.8264375756853
FDQ33,OUT045,1800.8264375756853
FDM22,OUT010,1800.8264375756853
FDJ03,OUT017,1800.8264375756853
FDI16,OUT045,1800.8264375756853
FDI09,OUT027,1800.8264375756853
FDX55,OUT013,1800.8264375756853
FDS23,OUT027,1800.8264375756853
DRC12,OUT045,1800.8264375756853
FDH41,OUT049,1800.8264375756853
FDN01,OUT013,1800.8264375756853
FDV55,OUT045,1800.8264375756853
NCJ19,OUT013,1800.8264375756853
NCY29,OUT010,1800.8264375756853
FDP03,OUT018,1800.8264375756853
FDZ52,OUT045,1800.8264375756853
FDH31,OUT010,1800.8264375756853
FDQ19,OUT018,1800.8264375756853
FDS15,OUT035,1800.8264375756853
FDN32,OUT017,1800.8264375756853
FDH32,OUT049,1800.8264375756853
FDF33,OUT017,1800.8264375756853
FDJ22,OUT046,1800.8264375756853
FDG56,OUT010,1800.8264375756853
FDC05,OUT046,1800.8264375756853
FDK09,OUT013,1800.8264375756853
NCV29,OUT045,1800.8264375756853
NCC43,OUT019,1800.8264375756853
NCA42,OUT049,1800.8264375756853
FDC10,OUT046,1800.8264375756853
FDC16,OUT013,1800.8264375756853
NCL17,OUT013,1800.8264375756853
FDA51,OUT035,1800.8264375756853
FDW01,OUT017,1800.8264375756853
NCF30,OUT045,1800.8264375756853
FDN49,OUT013,1800.8264375756853
FDY20,OUT045,1800.8264375756853
FDC15,OUT045,1800.8264375756853
FDY24,OUT046,1800.8264375756853
NCG43,OUT017,1800.8264375756853
FDA48,OUT013,1800.8264375756853
NCF55,OUT017,1800.8264375756853
FDL38,OUT049,1800.8264375756853
NCQ29,OUT018,1800.8264375756853
FDC34,OUT017,1800.8264375756853
FDP36,OUT027,1800.8264375756853
FDN50,OUT010,1800.8264375756853
FDO23,OUT049,1800.8264375756853
FDT56,OUT013,1800.8264375756853
FDT13,OUT027,1800.8264375756853
FDZ03,OUT013,1800.8264375756853
FDQ03,OUT010,1800.8264375756853
FDU44,OUT045,1800.8264375756853
FDD03,OUT049,1800.8264375756853
NCH30,OUT013,1800.8264375756853
FDS60,OUT010,1800.8264375756853
FDG08,OUT046,1800.8264375756853
FDX38,OUT017,1800.8264375756853
FDD22,OUT017,1800.8264375756853
FDW51,OUT013,1800.8264375756853
FDL09,OUT017,1800.8264375756853
FDZ60,OUT045,1800.8264375756853
NCH07,OUT046,1800.8264375756853
NCQ41,OUT049,1800.8264375756853
FDW04,OUT049,1800.8264375756853
FDI08,OUT027,1800.8264375756853
FDR19,OUT019,1800.8264375756853
FDV13,OUT046,1800.8264375756853
FDB52,OUT017,1800.8264375756853
FDZ48,OUT027,1800.8264375756853
NCO14,OUT049,1800.8264375756853
FDZ50,OUT013,1800.8264375756853
FDN27,OUT019,1800.8264375756853
FDQ60,OUT013,1800.8264375756853
FDR49,OUT017,1800.8264375756853
DRJ35,OUT027,1800.8264375756853
DRI49,OUT017,1800.8264375756853
FDB47,OUT017,1800.8264375756853
FDP37,OUT010,1800.8264375756853
FDR26,OUT049,1800.8264375756853
FDY31,OUT019,1800.8264375756853
FDC11,OUT045,1800.8264375756853
DRP47,OUT035,1800.8264375756853
NCY54,OUT018,1800.8264375756853
FDR27,OUT046,1800.8264375756853
FDQ21,OUT019,1800.8264375756853
NCQ29,OUT035,1800.8264375756853
FDJ02,OUT046,1800.8264375756853
FDE21,OUT018,1800.8264375756853
FDM39,OUT046,1800.8264375756853
FDZ01,OUT017,1800.8264375756853
NCB19,OUT018,1800.8264375756853
FDU03,OUT046,1800.8264375756853
FDP27,OUT049,1800.8264375756853
DRF01,OUT045,1800.8264375756853
FDM03,OUT049,1800.8264375756853
FDV01,OUT046,1800.8264375756853
FDS16,OUT046,1800.8264375756853
FDO45,OUT035,1800.8264375756853
NCX06,OUT035,1800.8264375756853
FDP13,OUT046,1800.8264375756853
NCR38,OUT018,1800.8264375756853
FDA01,OUT013,1800.8264375756853
FDT26,OUT017,1800.8264375756853
FDD44,OUT027,1800.8264375756853
FDB26,OUT013,1800.8264375756853
FDP45,OUT019,1800.8264375756853
NCP55,OUT046,1800.8264375756853
FDT23,OUT017,1800.8264375756853
FDO51,OUT045,1800.8264375756853
FDA44,OUT046,1800.8264375756853
NCJ31,OUT018,1800.8264375756853
FDX37,OUT045,1800.8264375756853
NCD18,OUT049,1800.8264375756853
FDN40,OUT027,1800.8264375756853
FDL33,OUT017,1800.8264375756853
DRF48,OUT035,1800.8264375756853
FDW08,OUT035,1800.8264375756853
FDX39,OUT018,1800.8264375756853
FDB38,OUT049,1800.8264375756853
FDY46,OUT018,1800.8264375756853
NCB06,OUT049,1800.8264375756853
FDA34,OUT035,1800.8264375756853
FDA35,OUT045,1800.8264375756853
FDQ07,OUT035,1800.8264375756853
FDU32,OUT045,1800.8264375756853
FDU26,OUT013,1800.8264375756853
FDU13,OUT010,1800.8264375756853
FDO09,OUT035,1800.8264375756853
FDW03,OUT019,1800.8264375756853
FDB38,OUT013,1800.8264375756853
FDL26,OUT010,1800.8264375756853
NCN43,OUT045,1800.8264375756853
FDH08,OUT045,1800.8264375756853
NCC31,OUT019,1800.8264375756853
FDH14,OUT035,1800.8264375756853
FDL40,OUT017,1800.8264375756853
FDD20,OUT035,1800.8264375756853
NCV53,OUT035,1800.8264375756853
FDD16,OUT045,1800.8264375756853
FDP24,OUT035,1800.8264375756853
FDQ25,OUT045,1800.8264375756853
FDM38,OUT035,1800.8264375756853
NCT18,OUT010,1800.8264375756853
FDM34,OUT049,1800.8264375756853
DRH37,OUT010,1800.8264375756853
NCE07,OUT013,1800.8264375756853
FDG12,OUT013,1800.8264375756853
FDB59,OUT010,1800.8264375756853
FDS10,OUT018,1800.8264375756853
